Id,Probability
52096,0.76524246
52097,0.06059928
52098,0.09049189
52099,0.12120209
52100,0.39563143
52101,0.11532887
52102,0.20162085
52103,0.18749234
52104,0.24342722
52105,0.5228502
52106,0.26060203
52107,0.39113918
52108,0.7835176
52109,0.21995385
52110,0.0879877
52111,0.86450744
52112,0.19477677
52113,0.74815935
52114,0.921142
52115,0.10268846
52116,0.067121275
52117,0.43304652
52118,0.25478208
52119,0.082889766
52120,0.8026074
52121,0.11457593
52122,0.3039559
52123,0.069212995
52124,0.15691587
52125,0.093616605
52126,0.18887553
52127,0.13623503
52128,0.31141365
52129,0.11211329
52130,0.2659758
52131,0.48211256
52132,0.54304373
52133,0.96450293
52134,0.07308489
52135,0.44533783
52136,0.042655416
52137,0.43799564
52138,0.6815621
52139,0.6673126
52140,0.15006952
52141,0.5649346
52142,0.95996773
52143,0.7818208
52144,0.6877449
52145,0.4605104
52146,0.97522765
52147,0.110282294
52148,0.05160649
52149,0.13743491
52150,0.46622083
52151,0.06055601
52152,0.034611914
52153,0.32002902
52154,0.29735285
52155,0.47983325
52156,0.25703022
52157,0.5467085
52158,0.12762977
52159,0.32283235
52160,0.6279014
52161,0.1348419
52162,0.26183483
52163,0.39998758
52164,0.16630557
52165,0.10285932
52166,0.06409734
52167,0.44714075
52168,0.6636062
52169,0.87914
52170,0.13861658
52171,0.3881319
52172,0.86744684
52173,0.08987301
52174,0.4154609
52175,0.26689154
52176,0.22598925
52177,0.34416535
52178,0.4304615
52179,0.2368505
52180,0.21498655
52181,0.45161754
52182,0.8788999
52183,0.07512351
52184,0.14662829
52185,0.13553655
52186,0.50555235
52187,0.26859024
52188,0.13525856
52189,0.066306144
52190,0.04313878
52191,0.22714671
52192,0.09094543
52193,0.10504777
52194,0.9325556
52195,0.06538381
52196,0.42830247
52197,0.6395126
52198,0.46192217
52199,0.15628275
52200,0.7055719
52201,0.16919895
52202,0.22188252
52203,0.045054566
52204,0.6292169
52205,0.23246141
52206,0.6396641
52207,0.17845853
52208,0.08102893
52209,0.098825105
52210,0.1950478
52211,0.39829746
52212,0.319499
52213,0.32412693
52214,0.88851565
52215,0.738923
52216,0.13207142
52217,0.6345961
52218,0.204898
52219,0.21524572
52220,0.19028816
52221,0.07239602
52222,0.08881697
52223,0.8922764
52224,0.48425248
52225,0.067190364
52226,0.2875602
52227,0.094772995
52228,0.56655866
52229,0.48531598
52230,0.28711924
52231,0.4663928
52232,0.3508471
52233,0.55733895
52234,0.84500253
52235,0.92525095
52236,0.73249984
52237,0.4896386
52238,0.03313933
52239,0.14830017
52240,0.10139142
52241,0.46014848
52242,0.12663716
52243,0.3652909
52244,0.96921766
52245,0.15835613
52246,0.14416403
52247,0.03829084
52248,0.24879992
52249,0.58469814
52250,0.65235204
52251,0.15172914
52252,0.50341046
52253,0.12215713
52254,0.46466932
52255,0.06727399
52256,0.38794672
52257,0.19661023
52258,0.29739743
52259,0.56237817
52260,0.6259626
52261,0.7495864
52262,0.15670359
52263,0.14271353
52264,0.59472466
52265,0.10300337
52266,0.1072703
52267,0.07808958
52268,0.63027585
52269,0.059278153
52270,0.9790766
52271,0.090392694
52272,0.16852117
52273,0.28209114
52274,0.1292848
52275,0.59973335
52276,0.43719098
52277,0.5379059
52278,0.17195222
52279,0.31530803
52280,0.26141188
52281,0.4420668
52282,0.097788684
52283,0.29452002
52284,0.29143813
52285,0.16596028
52286,0.31795827
52287,0.16149707
52288,0.070371576
52289,0.20773856
52290,0.838768
52291,0.13282707
52292,0.55744
52293,0.84916764
52294,0.31360084
52295,0.17832091
52296,0.92143804
52297,0.08002236
52298,0.10813206
52299,0.54051536
52300,0.36548764
52301,0.11116914
52302,0.48499605
52303,0.19752683
52304,0.70767844
52305,0.06792436
52306,0.08778489
52307,0.71092826
52308,0.20472427
52309,0.28957477
52310,0.7821454
52311,0.14168552
52312,0.13192041
52313,0.12006531
52314,0.21934076
52315,0.92752033
52316,0.21144648
52317,0.21839905
52318,0.10217583
52319,0.08482033
52320,0.19218953
52321,0.12183001
52322,0.93965685
52323,0.7945437
52324,0.13772675
52325,0.5174413
52326,0.8604614
52327,0.13827203
52328,0.09530307
52329,0.25587532
52330,0.48445165
52331,0.13937338
52332,0.2794371
52333,0.37457305
52334,0.09350699
52335,0.047476716
52336,0.48970017
52337,0.0835485
52338,0.47665226
52339,0.47356
52340,0.061403513
52341,0.6441552
52342,0.13414139
52343,0.8549691
52344,0.27741194
52345,0.16769421
52346,0.14792709
52347,0.3582281
52348,0.05503767
52349,0.10557358
52350,0.19691333
52351,0.28935146
52352,0.7785475
52353,0.18814997
52354,0.17563231
52355,0.06884099
52356,0.35114324
52357,0.8623661
52358,0.30234706
52359,0.31992942
52360,0.19020237
52361,0.6931846
52362,0.075098895
52363,0.055773903
52364,0.14720114
52365,0.07042611
52366,0.15587312
52367,0.1510948
52368,0.39421055
52369,0.17744413
52370,0.8036024
52371,0.37248433
52372,0.24450202
52373,0.1180435
52374,0.8171771
52375,0.35539582
52376,0.057377633
52377,0.16668478
52378,0.06973727
52379,0.07803563
52380,0.56995165
52381,0.71270055
52382,0.88554645
52383,0.080021076
52384,0.54450184
52385,0.46699828
52386,0.50596744
52387,0.7110815
52388,0.9670493
52389,0.15880181
52390,0.12953529
52391,0.2928786
52392,0.058456834
52393,0.24205936
52394,0.42999628
52395,0.18125787
52396,0.8203428
52397,0.13096966
52398,0.69126093
52399,0.56043243
52400,0.1235562
52401,0.5183018
52402,0.16561887
52403,0.27622965
52404,0.6742025
52405,0.6725742
52406,0.36238337
52407,0.27858987
52408,0.16179532
52409,0.34222817
52410,0.88720334
52411,0.4519361
52412,0.16550389
52413,0.07921166
52414,0.1257331
52415,0.2205996
52416,0.20539613
52417,0.95014876
52418,0.29869998
52419,0.3889125
52420,0.12565623
52421,0.2243794
52422,0.47988924
52423,0.12347341
52424,0.06412729
52425,0.29298112
52426,0.102195956
52427,0.068868384
52428,0.69840556
52429,0.869059
52430,0.069285415
52431,0.25469676
52432,0.37824988
52433,0.21210022
52434,0.10852338
52435,0.1521305
52436,0.072104625
52437,0.07447774
52438,0.091015704
52439,0.3730425
52440,0.12703411
52441,0.24825977
52442,0.66277105
52443,0.54983824
52444,0.054918688
52445,0.31263015
52446,0.368949
52447,0.7346895
52448,0.28756094
52449,0.40747824
52450,0.19386591
52451,0.4021973
52452,0.083836295
52453,0.13533418
52454,0.09912974
52455,0.09119431
52456,0.22712068
52457,0.54950064
52458,0.37888062
52459,0.18510596
52460,0.67463624
52461,0.3985673
52462,0.6022911
52463,0.7747378
52464,0.27582753
52465,0.044170164
52466,0.40994218
52467,0.5534565
52468,0.13486974
52469,0.33015025
52470,0.5255493
52471,0.25535294
52472,0.35186222
52473,0.102383435
52474,0.17213139
52475,0.52584213
52476,0.13537954
52477,0.17835829
52478,0.19739254
52479,0.3194715
52480,0.40420216
52481,0.4635406
52482,0.09173622
52483,0.04877967
52484,0.28901595
52485,0.9873877
52486,0.40101585
52487,0.93964034
52488,0.7924951
52489,0.3199244
52490,0.21557362
52491,0.1934575
52492,0.21614926
52493,0.16033661
52494,0.07804611
52495,0.05939538
52496,0.6378894
52497,0.22630294
52498,0.87646043
52499,0.32400435
52500,0.10514738
52501,0.55109584
52502,0.10965735
52503,0.34248224
52504,0.058178946
52505,0.33464852
52506,0.08592509
52507,0.07862989
52508,0.18202844
52509,0.9527549
52510,0.13024169
52511,0.88190424
52512,0.21486412
52513,0.40442678
52514,0.37421352
52515,0.17808111
52516,0.08680121
52517,0.08295003
52518,0.2135935
52519,0.43932194
52520,0.03916858
52521,0.18131888
52522,0.06692682
52523,0.10082762
52524,0.059307992
52525,0.11422475
52526,0.09843998
52527,0.69317716
52528,0.253955
52529,0.8019346
52530,0.43722382
52531,0.09959552
52532,0.5145194
52533,0.13527901
52534,0.3432895
52535,0.10503542
52536,0.2953951
52537,0.13904282
52538,0.08792304
52539,0.3132014
52540,0.10701262
52541,0.08787745
52542,0.63954365
52543,0.6130265
52544,0.25251696
52545,0.129575
52546,0.51619786
52547,0.20757142
52548,0.36350963
52549,0.25909978
52550,0.09172023
52551,0.08304978
52552,0.7367564
52553,0.1407936
52554,0.9212815
52555,0.10371903
52556,0.48188013
52557,0.5908036
52558,0.19831194
52559,0.13035986
52560,0.123463765
52561,0.5278907
52562,0.07996068
52563,0.050090883
52564,0.25918758
52565,0.13742135
52566,0.8061569
52567,0.13842405
52568,0.9273904
52569,0.03285186
52570,0.25373968
52571,0.91221035
52572,0.103004165
52573,0.08347946
52574,0.08188617
52575,0.13010764
52576,0.37911275
52577,0.20895943
52578,0.9507369
52579,0.13516538
52580,0.23857255
52581,0.1008684
52582,0.09844226
52583,0.058714177
52584,0.109978944
52585,0.16165784
52586,0.25248834
52587,0.08615504
52588,0.047567345
52589,0.3882533
52590,0.78718185
52591,0.5547552
52592,0.4215667
52593,0.08685454
52594,0.6323158
52595,0.5300354
52596,0.1075189
52597,0.109121464
52598,0.7765435
52599,0.2198062
52600,0.16520326
52601,0.49976254
52602,0.059629083
52603,0.50151354
52604,0.3387762
52605,0.103628196
52606,0.2088093
52607,0.7916695
52608,0.13458708
52609,0.8535968
52610,0.9605247
52611,0.10808463
52612,0.06652257
52613,0.6910668
52614,0.20222168
52615,0.521491
52616,0.7524971
52617,0.6360787
52618,0.8543658
52619,0.44125286
52620,0.06030269
52621,0.10536353
52622,0.07895069
52623,0.07650583
52624,0.10642829
52625,0.2596242
52626,0.5108772
52627,0.91236025
52628,0.44836193
52629,0.31568903
52630,0.7396499
52631,0.31554008
52632,0.052537743
52633,0.13503484
52634,0.5014082
52635,0.82834387
52636,0.9611614
52637,0.11034379
52638,0.22290242
52639,0.28254718
52640,0.0631265
52641,0.052393936
52642,0.16511975
52643,0.5158066
52644,0.59846
52645,0.069226265
52646,0.6781477
52647,0.08705096
52648,0.70195204
52649,0.17420639
52650,0.3141533
52651,0.6211767
52652,0.20237255
52653,0.15918308
52654,0.54864067
52655,0.22180095
52656,0.24111375
52657,0.08083947
52658,0.09308175
52659,0.18748249
52660,0.27035785
52661,0.0455132
52662,0.076159984
52663,0.05174025
52664,0.11003076
52665,0.11576188
52666,0.6196812
52667,0.045903735
52668,0.7013097
52669,0.06375883
52670,0.5397874
52671,0.08555096
52672,0.13654977
52673,0.12842669
52674,0.8755086
52675,0.149236
52676,0.1929052
52677,0.5555528
52678,0.2359206
52679,0.91110396
52680,0.60378355
52681,0.041744135
52682,0.65233046
52683,0.85344565
52684,0.07083465
52685,0.89057195
52686,0.1791774
52687,0.47612178
52688,0.15961672
52689,0.2596288
52690,0.47354335
52691,0.2343108
52692,0.19649225
52693,0.34513772
52694,0.2700677
52695,0.0837464
52696,0.20089506
52697,0.59280795
52698,0.060860105
52699,0.21510604
52700,0.1393756
52701,0.078354195
52702,0.106492475
52703,0.7236305
52704,0.8314289
52705,0.88374275
52706,0.89733875
52707,0.52940494
52708,0.10968358
52709,0.8138766
52710,0.118107155
52711,0.31694332
52712,0.4606397
52713,0.122126065
52714,0.15567522
52715,0.36180484
52716,0.18877508
52717,0.32917073
52718,0.057173498
52719,0.044045884
52720,0.042935345
52721,0.1636659
52722,0.047690354
52723,0.2451425
52724,0.70159656
52725,0.3028864
52726,0.04848407
52727,0.6893382
52728,0.7008707
52729,0.2116349
52730,0.23623052
52731,0.8494025
52732,0.29553682
52733,0.3273655
52734,0.11651902
52735,0.5930346
52736,0.84319144
52737,0.05505465
52738,0.14643437
52739,0.27720633
52740,0.1971306
52741,0.67035705
52742,0.80846626
52743,0.086885326
52744,0.8316512
52745,0.11994846
52746,0.23068228
52747,0.72049385
52748,0.5634748
52749,0.12778978
52750,0.1726326
52751,0.4686284
52752,0.581361
52753,0.13430458
52754,0.6406893
52755,0.5969576
52756,0.13857122
52757,0.1082615
52758,0.9624599
52759,0.5757699
52760,0.5404228
52761,0.64920384
52762,0.5216652
52763,0.9656307
52764,0.85702527
52765,0.07824333
52766,0.20016478
52767,0.5766508
52768,0.11645198
52769,0.056422595
52770,0.14819682
52771,0.9399206
52772,0.06676084
52773,0.090633474
52774,0.16228881
52775,0.08170321
52776,0.13312022
52777,0.06759523
52778,0.3893687
52779,0.8457352
52780,0.46363467
52781,0.35048673
52782,0.5572937
52783,0.3702846
52784,0.36590785
52785,0.21159838
52786,0.13914844
52787,0.282152
52788,0.41042668
52789,0.20204554
52790,0.13333933
52791,0.4483467
52792,0.42370045
52793,0.50498307
52794,0.15793787
52795,0.8118735
52796,0.5760423
52797,0.12583566
52798,0.33442804
52799,0.12205077
52800,0.38392296
52801,0.31883717
52802,0.26189426
52803,0.15407628
52804,0.27918586
52805,0.64936787
52806,0.3703793
52807,0.15520005
52808,0.105013564
52809,0.33726898
52810,0.38222766
52811,0.38123417
52812,0.093606435
52813,0.12055566
52814,0.5432325
52815,0.10971234
52816,0.08344595
52817,0.07994362
52818,0.0873417
52819,0.116497956
52820,0.13182235
52821,0.94941926
52822,0.17995939
52823,0.099250205
52824,0.103836834
52825,0.07047307
52826,0.22972046
52827,0.5923884
52828,0.2490842
52829,0.19870438
52830,0.085098356
52831,0.7289908
52832,0.6697349
52833,0.5347849
52834,0.47921354
52835,0.80201143
52836,0.08900445
52837,0.7255841
52838,0.38592488
52839,0.35194626
52840,0.25747988
52841,0.08158967
52842,0.14164306
52843,0.10754393
52844,0.18346314
52845,0.229923
52846,0.0850282
52847,0.11190394
52848,0.14473301
52849,0.22087462
52850,0.050090794
52851,0.1299691
52852,0.23259878
52853,0.22276601
52854,0.53700745
52855,0.1799749
52856,0.30206254
52857,0.08911975
52858,0.8645773
52859,0.9433373
52860,0.20211628
52861,0.9715584
52862,0.08853198
52863,0.20790625
52864,0.16933578
52865,0.12353326
52866,0.031155605
52867,0.85002625
52868,0.054501828
52869,0.057768796
52870,0.3945846
52871,0.427241
52872,0.67751306
52873,0.173193
52874,0.09543355
52875,0.18159206
52876,0.44899535
52877,0.07794883
52878,0.10559377
52879,0.16756004
52880,0.4779946
52881,0.29804072
52882,0.48238337
52883,0.11217477
52884,0.16499473
52885,0.13901147
52886,0.17115049
52887,0.09758782
52888,0.30899796
52889,0.26162803
52890,0.13190976
52891,0.1040539
52892,0.24578337
52893,0.7266982
52894,0.1214811
52895,0.5991017
52896,0.8606596
52897,0.07392068
52898,0.75271916
52899,0.8925602
52900,0.2598698
52901,0.58379847
52902,0.8403579
52903,0.0733568
52904,0.69978845
52905,0.08375001
52906,0.73295456
52907,0.42932096
52908,0.1153306
52909,0.45879883
52910,0.9802059
52911,0.4656785
52912,0.33292887
52913,0.16336088
52914,0.04179086
52915,0.38969752
52916,0.2674291
52917,0.08221186
52918,0.44670942
52919,0.43727863
52920,0.08894779
52921,0.5172183
52922,0.059958283
52923,0.06174601
52924,0.07432667
52925,0.06420327
52926,0.4332703
52927,0.18547308
52928,0.8860748
52929,0.20272335
52930,0.37225577
52931,0.15975891
52932,0.51799333
52933,0.1173119
52934,0.24789388
52935,0.18316211
52936,0.18957607
52937,0.27367973
52938,0.08210427
52939,0.07928499
52940,0.5286438
52941,0.36884
52942,0.1964279
52943,0.17482342
52944,0.53801066
52945,0.4998692
52946,0.061609823
52947,0.26340458
52948,0.0398754
52949,0.3834216
52950,0.11850668
52951,0.13499525
52952,0.07620032
52953,0.15574053
52954,0.6941467
52955,0.13264118
52956,0.32448137
52957,0.10995111
52958,0.16080005
52959,0.1980648
52960,0.26649562
52961,0.3870285
52962,0.11713707
52963,0.22516648
52964,0.085582
52965,0.49638095
52966,0.082667276
52967,0.22861548
52968,0.22783436
52969,0.09653371
52970,0.24166603
52971,0.07937737
52972,0.5539552
52973,0.9173566
52974,0.39790234
52975,0.25987947
52976,0.11933602
52977,0.37081748
52978,0.0966039
52979,0.2954396
52980,0.0473193
52981,0.63515097
52982,0.929369
52983,0.9069783
52984,0.11319481
52985,0.42091823
52986,0.05941071
52987,0.98379123
52988,0.1394562
52989,0.93193513
52990,0.63928545
52991,0.26871932
52992,0.14506015
52993,0.87871253
52994,0.53289
52995,0.74606895
52996,0.23177302
52997,0.53526
52998,0.11363475
52999,0.24217464
53000,0.82741046
53001,0.2845114
53002,0.5655388
53003,0.29611507
53004,0.1181018
53005,0.07577928
53006,0.33571738
53007,0.39238805
53008,0.12221789
53009,0.46593273
53010,0.087978944
53011,0.6363092
53012,0.26256758
53013,0.15489748
53014,0.6828676
53015,0.07409738
53016,0.08502306
53017,0.38617083
53018,0.06737284
53019,0.7264412
53020,0.18679015
53021,0.8101845
53022,0.6305218
53023,0.68881154
53024,0.24881084
53025,0.08292934
53026,0.08876857
53027,0.054258645
53028,0.6360025
53029,0.8113947
53030,0.18169087
53031,0.13212523
53032,0.10203952
53033,0.061010435
53034,0.4370617
53035,0.17379136
53036,0.32608667
53037,0.63866353
53038,0.43827647
53039,0.25857386
53040,0.50043
53041,0.27865198
53042,0.27062294
53043,0.116822176
53044,0.059950933
53045,0.20017232
53046,0.15161507
53047,0.16168748
53048,0.07761957
53049,0.049938783
53050,0.87246245
53051,0.42192203
53052,0.18270764
53053,0.1221252
53054,0.22968023
53055,0.10059187
53056,0.44543386
53057,0.8091442
53058,0.14639468
53059,0.9137039
53060,0.8667852
53061,0.048402518
53062,0.1212604
53063,0.8899136
53064,0.8139682
53065,0.10285418
53066,0.70732456
53067,0.95252365
53068,0.111738265
53069,0.13722575
53070,0.25580668
53071,0.73232627
53072,0.3106681
53073,0.33963874
53074,0.04444423
53075,0.44319454
53076,0.19312382
53077,0.37337887
53078,0.19626333
53079,0.31710824
53080,0.42634413
53081,0.14648166
53082,0.723902
53083,0.28905174
53084,0.81224585
53085,0.16600852
53086,0.5761433
53087,0.96594226
53088,0.13467698
53089,0.8130013
53090,0.37648022
53091,0.2434854
53092,0.42744452
53093,0.16333902
53094,0.65377176
53095,0.08718335
53096,0.06418058
53097,0.24039653
53098,0.060127184
53099,0.12497354
53100,0.22861005
53101,0.09632158
53102,0.068117835
53103,0.24394861
53104,0.5461557
53105,0.42988124
53106,0.5533453
53107,0.300922
53108,0.1241464
53109,0.060767483
53110,0.12974715
53111,0.17652296
53112,0.11342691
53113,0.06536003
53114,0.935432
53115,0.044460546
53116,0.54432195
53117,0.2944079
53118,0.044643607
53119,0.18694755
53120,0.8404418
53121,0.18450272
53122,0.06339251
53123,0.23006482
53124,0.33634424
53125,0.9342989
53126,0.14859422
53127,0.32451957
53128,0.22792378
53129,0.20192389
53130,0.13034005
53131,0.09601678
53132,0.23648262
53133,0.54623747
53134,0.11169343
53135,0.10701898
53136,0.0909794
53137,0.13591595
53138,0.10456864
53139,0.54112405
53140,0.0921014
53141,0.10663274
53142,0.3513314
53143,0.4569326
53144,0.06618701
53145,0.6222884
53146,0.1506285
53147,0.23501962
53148,0.53433526
53149,0.1259588
53150,0.7870949
53151,0.15673931
53152,0.10531323
53153,0.114231795
53154,0.04394216
53155,0.49742436
53156,0.21220669
53157,0.21409848
53158,0.4480804
53159,0.4373101
53160,0.05345087
53161,0.061002955
53162,0.9122269
53163,0.26804513
53164,0.7713491
53165,0.8609547
53166,0.8696949
53167,0.11294873
53168,0.27313086
53169,0.93867046
53170,0.14508411
53171,0.16119514
53172,0.5251322
53173,0.083830744
53174,0.6473321
53175,0.40090188
53176,0.04029563
53177,0.5156699
53178,0.23093168
53179,0.6408052
53180,0.43540072
53181,0.15689573
53182,0.24383906
53183,0.7703012
53184,0.55718935
53185,0.46791244
53186,0.11249445
53187,0.281505
53188,0.04941909
53189,0.40258688
53190,0.34214994
53191,0.07604112
53192,0.050024174
53193,0.3597751
53194,0.043790657
53195,0.4149224
53196,0.8540706
53197,0.34375313
53198,0.6174827
53199,0.3192545
53200,0.92356795
53201,0.09451314
53202,0.49058092
53203,0.24228841
53204,0.09150969
53205,0.2985678
53206,0.26031914
53207,0.12933555
53208,0.5492151
53209,0.1036791
53210,0.059921436
53211,0.1058885
53212,0.37215865
53213,0.07030324
53214,0.2942612
53215,0.10659565
53216,0.0603311
53217,0.0816569
53218,0.5356945
53219,0.11431672
53220,0.61233515
53221,0.25135347
53222,0.96286315
53223,0.123730585
53224,0.4383513
53225,0.5820404
53226,0.076474726
53227,0.15199497
53228,0.12681924
53229,0.8401156
53230,0.4651337
53231,0.22292852
53232,0.18082674
53233,0.07445881
53234,0.11417632
53235,0.7062392
53236,0.09855486
53237,0.7820887
53238,0.0701513
53239,0.099002086
53240,0.49257162
53241,0.040312625
53242,0.11942015
53243,0.06254477
53244,0.08175986
53245,0.034665067
53246,0.05383603
53247,0.9507252
53248,0.7517698
53249,0.196331
53250,0.1694623
53251,0.42238882
53252,0.25910148
53253,0.88385206
53254,0.14797546
53255,0.053508103
53256,0.098991215
53257,0.9670939
53258,0.7839811
53259,0.24241337
53260,0.56280345
53261,0.25681892
53262,0.6581676
53263,0.18666494
53264,0.17228907
53265,0.5421336
53266,0.3142536
53267,0.21842557
53268,0.2378497
53269,0.09962392
53270,0.094866246
53271,0.7332229
53272,0.08784877
53273,0.27224123
53274,0.066243015
53275,0.091005646
53276,0.15448944
53277,0.14656737
53278,0.67724264
53279,0.051075608
53280,0.08359202
53281,0.26543376
53282,0.19871558
53283,0.0936109
53284,0.05934164
53285,0.20098925
53286,0.114872605
53287,0.10192381
53288,0.4626029
53289,0.38052174
53290,0.8920934
53291,0.47133172
53292,0.3611802
53293,0.08388339
53294,0.8772837
53295,0.13655987
53296,0.49995154
53297,0.067060016
53298,0.3340438
53299,0.06458037
53300,0.10520926
53301,0.099909484
53302,0.2925964
53303,0.7438739
53304,0.16191025
53305,0.95519835
53306,0.11906606
53307,0.052811675
53308,0.09926578
53309,0.41984984
53310,0.5014395
53311,0.31467265
53312,0.9371021
53313,0.7284647
53314,0.16710462
53315,0.08441037
53316,0.0802484
53317,0.19283094
53318,0.043104555
53319,0.2639826
53320,0.08597057
53321,0.13285445
53322,0.09357267
53323,0.73255277
53324,0.5901221
53325,0.070576
53326,0.250148
53327,0.12610312
53328,0.1661058
53329,0.123324215
53330,0.74258494
53331,0.42072177
53332,0.074467175
53333,0.2630386
53334,0.22273591
53335,0.113181144
53336,0.20288284
53337,0.61375856
53338,0.21085444
53339,0.07831402
53340,0.5902685
53341,0.049028575
53342,0.1283059
53343,0.62451583
53344,0.49779615
53345,0.09130481
53346,0.35742182
53347,0.06330895
53348,0.26907903
53349,0.34757185
53350,0.25554165
53351,0.09182168
53352,0.9693169
53353,0.24799505
53354,0.10683238
53355,0.20454548
53356,0.8159456
53357,0.1799485
53358,0.16841671
53359,0.20816566
53360,0.25906882
53361,0.079857945
53362,0.5700736
53363,0.11324775
53364,0.9382415
53365,0.61710715
53366,0.5020874
53367,0.23511069
53368,0.83564126
53369,0.1481885
53370,0.34736028
53371,0.34099162
53372,0.95610857
53373,0.7135349
53374,0.0637099
53375,0.12020599
53376,0.18355224
53377,0.245379
53378,0.6205926
53379,0.21343748
53380,0.52773166
53381,0.51282585
53382,0.92890465
53383,0.8248572
53384,0.1734126
53385,0.38821962
53386,0.29379666
53387,0.10335243
53388,0.587339
53389,0.39165255
53390,0.26175937
53391,0.16324466
53392,0.119793504
53393,0.9075223
53394,0.089383885
53395,0.25978416
53396,0.630418
53397,0.84067565
53398,0.5059074
53399,0.12701099
53400,0.12223817
53401,0.27249175
53402,0.1509122
53403,0.21839572
53404,0.049816668
53405,0.23608951
53406,0.2757749
53407,0.23692112
53408,0.098061755
53409,0.114651375
53410,0.17517452
53411,0.23487233
53412,0.4996537
53413,0.04436541
53414,0.19471061
53415,0.16410954
53416,0.09503452
53417,0.886414
53418,0.18793602
53419,0.079068914
53420,0.40943158
53421,0.22609328
53422,0.059201807
53423,0.73568326
53424,0.08808056
53425,0.040188443
53426,0.3288066
53427,0.10251495
53428,0.45205098
53429,0.13431618
53430,0.18867165
53431,0.62249553
53432,0.10493735
53433,0.72067344
53434,0.9018517
53435,0.11843341
53436,0.086658016
53437,0.14532523
53438,0.24039014
53439,0.58694035
53440,0.43568438
53441,0.28915212
53442,0.049098577
53443,0.41757047
53444,0.44365248
53445,0.046655186
53446,0.46783918
53447,0.37531558
53448,0.081522666
53449,0.6851625
53450,0.8488495
53451,0.6914675
53452,0.42644364
53453,0.2591598
53454,0.102016434
53455,0.13152906
53456,0.740345
53457,0.76197815
53458,0.12433456
53459,0.40447268
53460,0.22452796
53461,0.12680037
53462,0.06825778
53463,0.16092074
53464,0.19192466
53465,0.21989043
53466,0.03975918
53467,0.6198632
53468,0.066838875
53469,0.41681832
53470,0.089117296
53471,0.3145607
53472,0.07638851
53473,0.25703853
53474,0.088278644
53475,0.05864494
53476,0.30288678
53477,0.4896825
53478,0.15567592
53479,0.03494073
53480,0.49985382
53481,0.18256111
53482,0.07109007
53483,0.89768386
53484,0.61171997
53485,0.12582828
53486,0.102104075
53487,0.19948965
53488,0.35528424
53489,0.30603626
53490,0.12038395
53491,0.19979317
53492,0.057986192
53493,0.9769046
53494,0.100517884
53495,0.8879232
53496,0.27412987
53497,0.9005926
53498,0.9143084
53499,0.11589994
53500,0.12621695
53501,0.2026513
53502,0.2066151
53503,0.05486428
53504,0.08751565
53505,0.13167347
53506,0.4656759
53507,0.19094491
53508,0.17285919
53509,0.13814518
53510,0.09430563
53511,0.16979545
53512,0.6072676
53513,0.50983083
53514,0.41458353
53515,0.04702058
53516,0.08229935
53517,0.088812575
53518,0.36104786
53519,0.22396353
53520,0.24426086
53521,0.14573708
53522,0.20179917
53523,0.06594602
53524,0.64865583
53525,0.286764
53526,0.04262544
53527,0.19560082
53528,0.73730004
53529,0.5234968
53530,0.122378506
53531,0.11476516
53532,0.049448058
53533,0.13140191
53534,0.73806787
53535,0.3975887
53536,0.92595553
53537,0.055042777
53538,0.26816735
53539,0.389093
53540,0.08377918
53541,0.35450637
53542,0.044855308
53543,0.28360865
53544,0.35492373
53545,0.11464774
53546,0.65920603
53547,0.83238065
53548,0.46735078
53549,0.10138504
53550,0.27121046
53551,0.09397019
53552,0.10367148
53553,0.22813731
53554,0.43315524
53555,0.22558016
53556,0.1537307
53557,0.09807112
53558,0.09702926
53559,0.24102093
53560,0.50840867
53561,0.24990562
53562,0.24300583
53563,0.31405756
53564,0.29216293
53565,0.41244376
53566,0.3713324
53567,0.33438373
53568,0.072384074
53569,0.0671931
53570,0.27366272
53571,0.6003201
53572,0.3498488
53573,0.085519046
53574,0.27125826
53575,0.33460128
53576,0.1312319
53577,0.23480475
53578,0.115599334
53579,0.7004932
53580,0.24918652
53581,0.063290484
53582,0.050666284
53583,0.19461489
53584,0.13514516
53585,0.073607355
53586,0.5259296
53587,0.053384844
53588,0.09857348
53589,0.079188794
53590,0.0535014
53591,0.052035246
53592,0.9683423
53593,0.080364935
53594,0.7664115
53595,0.16259842
53596,0.10595771
53597,0.71870553
53598,0.07690444
53599,0.06185018
53600,0.16818827
53601,0.2980025
53602,0.104284346
53603,0.46821722
53604,0.2026723
53605,0.86015147
53606,0.46931806
53607,0.15031855
53608,0.061844997
53609,0.09953879
53610,0.12682822
53611,0.5862867
53612,0.3512891
53613,0.29121047
53614,0.20159166
53615,0.64460677
53616,0.080306076
53617,0.1698658
53618,0.07739413
53619,0.0694795
53620,0.4982483
53621,0.59460604
53622,0.16524388
53623,0.2148381
53624,0.16611391
53625,0.110377096
53626,0.31006533
53627,0.5810899
53628,0.69289666
53629,0.39266428
53630,0.10935485
53631,0.12949404
53632,0.676125
53633,0.37744364
53634,0.06416345
53635,0.11622144
53636,0.28860292
53637,0.46605927
53638,0.10992448
53639,0.124940366
53640,0.14126027
53641,0.09972634
53642,0.05914409
53643,0.06800904
53644,0.11310955
53645,0.08462198
53646,0.5765513
53647,0.21001367
53648,0.7154402
53649,0.12305881
53650,0.39162436
53651,0.1239169
53652,0.10244815
53653,0.082121596
53654,0.27909103
